id,name,address,address_lat,address_lng,contact_name,contact_email,url
1259738,FUNDAY,"Новосибирск, Советский район, микрорайон Академгородок, улица Кутателадзе, 4/4",54.8602966307,83.1050722798,Анжелика,director6389@fundayshop.com,https://api.hh.ru/employers/1259738
3047650,Врачебная практика,"Новосибирск, улица Покрышкина, 1",54.979697,82.8941,Мария Андреевна,callcentervp@ya.ru,https://api.hh.ru/employers/3047650
1003178,Своя компания,,,,Павелина Виктория,v.pavelina@sclife.ru,https://api.hh.ru/employers/1003178
42841,RosExpert RPO Services,,,,,,https://api.hh.ru/employers/42841
669940,DeLight Group,"Новосибирск, Северо-Чемской жилмассив, Оловозаводская улица, 25к15",54.957045,82.949562,,,https://api.hh.ru/employers/669940
4321776,ПЭЛК-Экспорт,"Новосибирск, Фабричная улица, 4",55.016466,82.921148,Беленко Александр,belenko@pelk.ru,https://api.hh.ru/employers/4321776
4473,ZOLLA,,,,ТЦ Голден Парк,job@zolla.ru,https://api.hh.ru/employers/4473
72977,БАРС Груп,,,,,,https://api.hh.ru/employers/72977
914596,"Новосибирский государственный университет экономики и управления, ГОУ","Новосибирск, Каменская, 56",55.036927,82.929269,Надежда Николаевна,n.n.pecherkina@nsuem.ru,https://api.hh.ru/employers/914596
245641,Леви Штраусс Москва,"Новосибирск, улица Гоголя, 13",55.043721,82.922334,,,https://api.hh.ru/employers/245641
3255778,Медицинский центр «АВИЦЕННА»,"Новосибирск, проспект Димитрова, 7",55.034771,82.91168,,,https://api.hh.ru/employers/3255778
50233,Холдинг Российские мясопродукты,"Новосибирск, улица Дуси Ковальчук, 1",55.047373,82.881092,Гукун Ольга,gukun.olya@rmpr.ru,https://api.hh.ru/employers/50233
50771,"People group, центр подбора и развития персонала",,,,Дизендорф Татьяна,peoplegroup604@mail.ru,https://api.hh.ru/employers/50771
3276723,Плотникофф,"Новосибирск, Советская улица, 23",55.026293,82.916953,Бессонов Владимир,hr@gkmtk.pro,https://api.hh.ru/employers/3276723
209271,БЕЛЛА Сибирь,"Новосибирск, Северный проезд, 2/3",,,Оксана,oksana.gordienko@tzmo-global.com,https://api.hh.ru/employers/209271
4606,Familia,"Новосибирск, Военная улица, 5",55.028718,82.936653,Ксения Николаевна (Управляющий директор),,https://api.hh.ru/employers/4606
1280918,ПродТранс,,,,Отдел кадров,ok@prodtrans.ru,https://api.hh.ru/employers/1280918
3309073,Транслак,,,,Смирнова Ольга,hr@translack.ru,https://api.hh.ru/employers/3309073
735972,НИТЭК,,,,Чеботарева Оксана Игоревна,o.chebotareva@nitek-nn.ru,https://api.hh.ru/employers/735972
4513518,КУБ,,,, Александр Александрович,kariertehnika@mail.ru,https://api.hh.ru/employers/4513518
157215,Федеральная сеть книжных магазинов «Читай-город»,,,,Отдел персонала,bolotina.e@bookcentre.ru,https://api.hh.ru/employers/157215
4195607,"Мелехов и Филюрин, РГ","Новосибирск, Октябрьская улица, 7/1",55.024554,82.912515,,,https://api.hh.ru/employers/4195607
216221,ПЕРВОЕ РЕШЕНИЕ,,,,,,https://api.hh.ru/employers/216221
720860,i20,"Новосибирск, улица Щетинкина, 49",55.028914,82.927841,,,https://api.hh.ru/employers/720860
1274960,"Сибирский деловой союз, Холдинговая компания (АО ХК СДС)",,,,Бессонова Любовь Сергеевна,l.bessonova@hcsds.ru,https://api.hh.ru/employers/1274960
2523,М.Видео-Эльдорадо,,,,,,https://api.hh.ru/employers/2523
4555327,Азбука Суши,"Новосибирск, Красный проспект, 17",55.026592,82.920744,Егорова Анастасия,anasgorovo@yandex.ru,https://api.hh.ru/employers/4555327
1127911,ТаймЛизинг,"Новосибирск, улица Кирова, 48",55.01771,82.940237,Зубова Виктория,hr@timeleasing.ru,https://api.hh.ru/employers/1127911
599,"РОСБАНК, Societe Generale Group (Russia)",,,,,,https://api.hh.ru/employers/599
96379,ИРВИН 2,,,,Живова Полина Валентиновна,,https://api.hh.ru/employers/96379
3789996,Нова-Дом,,,,Щеголева Ирина Александровна,zhivi.otlichno@gmail.com,https://api.hh.ru/employers/3789996
1942330,Пятерочка,"г Новосибирск, ул Лазурная, 24",55.0335051,83.0185946,Центр подбора персонала ТС,rpo.cv@x5.ru,https://api.hh.ru/employers/1942330
147024,Управдом,,,,,,https://api.hh.ru/employers/147024
4493728,TalkChinese,,,,Чжао Нина,nina@talkchinese.ru,https://api.hh.ru/employers/4493728
5599,Лаборатория Гемотест,,,,Давыдова Ольга Александровна,olga.davydova@gemotest.ru,https://api.hh.ru/employers/5599
1157883,Рич Фэмили,,,,Менеджер по персоналу,personal@rf-54.ru,https://api.hh.ru/employers/1157883
704368,ПНК Групп,,,,,,https://api.hh.ru/employers/704368
1864790,Хлебница,,,,,,https://api.hh.ru/employers/1864790
12010,NUTRICIA,,,,,,https://api.hh.ru/employers/12010
4793,Pfizer,"Москва, Пресненская набережная, 10блокС",55.747074,37.536589,,,https://api.hh.ru/employers/4793
4219935,Хьюнет,,,,,,https://api.hh.ru/employers/4219935
2735486,ANCOR Industry,,,,,,https://api.hh.ru/employers/2735486
1947314,ANCOR Consumer Goods,,,,,,https://api.hh.ru/employers/1947314
4508212,Бушинская Виктория Сергеевна,,,,Носкова Ольга,o.noskova59@mail.ru,https://api.hh.ru/employers/4508212
2537115,Розничная сеть МТС,,,,Специалист группы подбора персонала,aogajnts@mtsretail.ru,https://api.hh.ru/employers/2537115
4181,Банк ВТБ (ПАО),,,,,,https://api.hh.ru/employers/4181
49357,"МАГНИТ, Розничная сеть",,,,Иванова Елена Анатольевна,ivanova_ea4@magnit.ru,https://api.hh.ru/employers/49357
1025275,Сеть магазинов цифровой и бытовой техники DNS,,,,Екатерина,hr_nsk@dns-shop.ru,https://api.hh.ru/employers/1025275
2341293,РСТ-Энерго,,,,,,https://api.hh.ru/employers/2341293
1692942,ПБР,,,,,,https://api.hh.ru/employers/1692942
4288582,"АН-Секьюрити, г Новосибирск","Новосибирск, Депутатская улица, 2",55.026773,82.906084,,,https://api.hh.ru/employers/4288582
2913520,Артекс,,,,,,https://api.hh.ru/employers/2913520
4537051,Онлайн Маркет,,,,Олеся Валерьевна,tv-media07@list.ru,https://api.hh.ru/employers/4537051
7172,"Лента, федеральная розничная сеть",,,,Единый центр НСК,jobsib@lenta.com,https://api.hh.ru/employers/7172
4166432,Орлов Андрей Викторович,,,,,,https://api.hh.ru/employers/4166432
876195,Сибирская генерирующая Компания,,,,Елисеева Елена,eliseevaee@sibgenco.ru,https://api.hh.ru/employers/876195
3881744,Газстройпром,,,,Шакирова Алина Сергеевна,shakirovaas@gsprom.ru,https://api.hh.ru/employers/3881744
2206330,Некста Груп,"Новосибирск, улица Фрунзе, 86",55.037381,82.933509,Тарасова Наталья,n.tarasova@nextta.ru,https://api.hh.ru/employers/2206330
4037422,Айсберг,"Новосибирск, Серебренниковская улица, 37",55.02879,82.923978,Евгений Владимирович,khodunova.ea@tkorus.ru,https://api.hh.ru/employers/4037422
2171474,ГБУ НСО Центр Информационных Технологий Новосибирской Области,"Новосибирск, Красный проспект, 18",55.021818,82.923466,,,https://api.hh.ru/employers/2171474
1908843,ОсОО Кондитерский дом Куликовский,,,,,,https://api.hh.ru/employers/1908843
6591,Промсвязьбанк,,,,,,https://api.hh.ru/employers/6591
733955,ХК ПАО НЭВЗ-Союз,"Новосибирск, Красный проспект, 220к10",55.06851,82.913342,"Елена, менеджер по персоналу",oknevz2019@gmail.com,https://api.hh.ru/employers/733955
2468171,WazzApps (ИП Лабецкий Б.С.),"Новосибирск, улица Добролюбова, 2А",55.002738,82.942115,Селивёрстова Вероника,veronika@wazzapps.org,https://api.hh.ru/employers/2468171
1087689,Государственная Новосибирская областная клиническая больница,,,,,,https://api.hh.ru/employers/1087689
2816987,ТРИММ Сибирь,"Новосибирск, улица Семьи Шамшиных, 22/1",55.029657,82.934776, Ольга,aov-nsk@mail.ru,https://api.hh.ru/employers/2816987
85615,O'STIN,"Новосибирск, Военная улица, 5",55.028574,82.936429,Протопопова Дарья,dprotopopova@o-stin.ru,https://api.hh.ru/employers/85615
2613029,АЛЛО МАМА,,,,,,https://api.hh.ru/employers/2613029
1594756,ЭКСПЕРТ НСК,"Новосибирск, Большевистская улица, 276/1",54.982977,83.000829,Юлия Алексеевна,y.avetisyan@nissan-nsk.com,https://api.hh.ru/employers/1594756
3440458,Эйфель,,,,Шаповалова Ксения Алексеевна,hr@eflnsk.ru,https://api.hh.ru/employers/3440458
36346,"МастерТЕКС, Холдинг",,,,,,https://api.hh.ru/employers/36346
670739,Первый строительный фонд,,,,Костина Татьяна Александровна,kostina.ta@psfond.ru,https://api.hh.ru/employers/670739
1130122,НПП Тепловодохран,"Новосибирск, Трикотажная улица, 51/2",55.061771,82.973538,Полетайкина Юлия Николаевна,poletaikina@pulsarm.ru,https://api.hh.ru/employers/1130122
4387374,Наставник,,,,Шилкина Виктория,nastavnik.nsk@mail.ru,https://api.hh.ru/employers/4387374
69797,Электронный город (ООО Новотелеком),"Новосибирск, Коммунистическая улица, 40",55.023124,82.920636,Мирошниченко Лидия ,l.yu.miroshnichenko@novotelecom.ru,https://api.hh.ru/employers/69797
2769132,СпецТех-ДВ,,,,Игорь Валерьевич,ooo.atl28@mail.ru,https://api.hh.ru/employers/2769132
2579503,Новосибирский инструментальный завод,"Новосибирск, Большевистская улица, 177",54.993644,82.976565,Батраева Наталья Николаевна,batraeva@niz.ru,https://api.hh.ru/employers/2579503
3782,РОСГОССТРАХ Банк,,,,,,https://api.hh.ru/employers/3782
581458,PepsiCo,,,,Специалист по подбору персонала,rabota@pepsico.com,https://api.hh.ru/employers/581458
48735,Сибирские Сети,"Новосибирск, проспект Дзержинского, 1/2",55.04791,82.95797,Зимина Анастасия,a.zimina@sibset-team.ru,https://api.hh.ru/employers/48735
3782259,Ростелеком - Розничные Системы,,,,Сергеева Алёна Сергеевна,alena.sergeeva@rt.ru,https://api.hh.ru/employers/3782259
4551599,ЧОО Гард-Н,,,,,,https://api.hh.ru/employers/4551599
3104820,Адель,,,,Телегина Татьяна,cdgroup2016@mail.ru,https://api.hh.ru/employers/3104820
1901822,«СТИМУЛ»,,,,,,https://api.hh.ru/employers/1901822
1066663,Торговый квартал - Новосибирск,"Новосибирск, улица Фрунзе, 238",55.03897,82.960728,,,https://api.hh.ru/employers/1066663
1317294,Мелодия здоровья,,,,Анна,chegoshevaan@melzdrav.ru,https://api.hh.ru/employers/1317294
960,ОМС,,,,Михаил,petrova_n@omc.ru,https://api.hh.ru/employers/960
7449,Calzedonia Group,,,,Никитина Валерия,valeria.nikitina@calzedonia.ru,https://api.hh.ru/employers/7449
235196,"ЛЕВОБЕРЕЖНЫЙ, Новосибирский социальный коммерческий банк",,,,Иванова Марина Николаевна,imn@nskbl.ru,https://api.hh.ru/employers/235196
404,"ЗЕНИТ, банк",,,,,,https://api.hh.ru/employers/404
16962,Сатурн,"Новосибирск, улица Петухова, 35к6",54.94717,82.857098,Лукьянова Ольга Геннадиевна,lukyanova@nsk.saturn.net,https://api.hh.ru/employers/16962
2940651,РА Кефир,,,,,,https://api.hh.ru/employers/2940651
776314,Парфюмерный супермаркет Золотое Яблоко,"Новосибирск, Красный проспект, 98",55.054501,82.91486,,,https://api.hh.ru/employers/776314
21822,Торрент Фармасьютикалс,"Москва, Новочеремушкинская улица, 61",55.668752,37.565937,,,https://api.hh.ru/employers/21822
901253,Рersonaldelo,,,,менеджер Марина ,spb.personal@personaldelo.ru,https://api.hh.ru/employers/901253
955,СОГАЗ,,,,Музалевская Анастасия Алексеевна,muzalevskaya.a@sogaz.ru,https://api.hh.ru/employers/955
3858851,Вертикаль,,,,Аксенов Александр,aks-aleks@mail.ru,https://api.hh.ru/employers/3858851
142739,"Perfekt, Группа компаний",,,,,,https://api.hh.ru/employers/142739
2583009,ГК Точка,"Новосибирск, проспект Димитрова, 4/1",55.02957,82.908365,Осока Елена Олеговна,osoka@tochka54.ru,https://api.hh.ru/employers/2583009
824443,Маркетика,"Новосибирск, улица Кирова, 113/2",55.0137401334,82.9539355066,Макаревич Светлана,welcome@marketica.pro,https://api.hh.ru/employers/824443
4567684,ААА,"Новосибирск, Коммунистическая улица, 45",55.023888,82.923879,Ирхина Ирина,irinairh@gmail.com,https://api.hh.ru/employers/4567684
21032,ГЕДЕОН РИХТЕР ФАРМА,,,,,,https://api.hh.ru/employers/21032
3400932,Новосибирский мелькомбинат № 1,"Новосибирск, Большевистская улица, 135",54.998101,82.963666,Юлия Владимировна,ooonmk1@gmail.com,https://api.hh.ru/employers/3400932
20496,КАРО Фильм Менеджмент,,,,Менеджер кинотеатра,hr@karofilm.ru,https://api.hh.ru/employers/20496
826427,ОПТИК ЦЕНТР,,,,,,https://api.hh.ru/employers/826427
22911,ITC-Electronics,"Новосибирск, Зыряновская улица, 53",55.011469,82.937093,Третьяк Ксения Васильевна,kv.tretyak@itc-electronics.com,https://api.hh.ru/employers/22911
1145080,Digital-агентство «Всё отлично!»,"Новосибирск, улица Фрунзе, 124/8",55.037784,82.938845,Алексей,personal@vogood.ru,https://api.hh.ru/employers/1145080
828199,«Предприятие «ЭЛТЕКС»,"город Новосибирск, Окружная улица, 29в",55.083601,82.938396,Рассказова Виктория ,viktoriya.rasskazova@eltex-co.ru,https://api.hh.ru/employers/828199
2818486,Дом солнца,"Новосибирск, улица Красный Факел, 25",54.975982,83.091819,Лариса,home.sun@yandex.ru,https://api.hh.ru/employers/2818486
1935959,Новосибирский приборостроительный завод («НПЗ»),"Новосибирск, улица Дуси Ковальчук, 179/2",55.060431,82.913342,,,https://api.hh.ru/employers/1935959
608405,MPH Vostok,,,,,,https://api.hh.ru/employers/608405
66212,Торговый дом Лазурит,,,,Лазурит,roznica-lazurit@mail.ru,https://api.hh.ru/employers/66212
1710189,Оператор недвижимости ПЕРСПЕКТИВА 24,"Новосибирск, Зыряновская улица, 61",55.009977,82.941235,Анна,,https://api.hh.ru/employers/1710189
96803,Кондитерский город,"Новосибирск, улица Фрунзе, 232",55.039342,82.955473,Антипова  Евгения,of@kfsibir.ru,https://api.hh.ru/employers/96803
893093,АСКА недвижимость,,,,Пастущак Софья Александровна,s.past@aska-realty.ru,https://api.hh.ru/employers/893093
1532685,Элитный Сочи,,,,Пономарёва Кристина,ponomareva@elitesochi.com,https://api.hh.ru/employers/1532685
2127513,Мегаполис,,,,Менеджер,1003@ra99.ru,https://api.hh.ru/employers/2127513
3172338,Сеть гипермаркетов Hello!,"Новосибирск, улица Николая Островского, 111к11",55.05201,82.93624,Куликова Ольга,hr@hello54.ru,https://api.hh.ru/employers/3172338
4120288,"ЮТА-транс, г Новосибирск","Новосибирск, проспект Димитрова, 7",55.034771,82.91168,Анна Владимировна,zaharova@uta-trans.ru,https://api.hh.ru/employers/4120288
2957338,Пластика Окон,"Новосибирск, улица Фрунзе, 88",55.0375,82.934668,Анжелика,po-nsk@mail.ru,https://api.hh.ru/employers/2957338
4286305,АгроБийскПереработка,,,,Анна,evmenova.aa@agro-company.com,https://api.hh.ru/employers/4286305
3009677,БАУ-групп,"Новосибирск, Советская улица, 4А",55.021457,82.919235,,,https://api.hh.ru/employers/3009677
3019368,БСМ-МЕТАЛЛ,"Новосибирск, проспект Дзержинского, 1/3",55.04742,82.957252,Максим Олегович,100@bcm-m.ru,https://api.hh.ru/employers/3019368
4620,ГЛОРИЯ ДЖИНС,,,,Ермишина Ульяна,ermishina@gloria-jeans.ru,https://api.hh.ru/employers/4620
3657285,ТранСтрой,,,,Андреева Наталья,n.andreeva@transtroy64.com,https://api.hh.ru/employers/3657285
130150,Моё дело,,,,,,https://api.hh.ru/employers/130150
72995,АДАМАС,"Новосибирск, улица Ватутина, 107",54.964463,82.93703,Безушко Юлия,yu.bezushko@adamas.ru,https://api.hh.ru/employers/72995
51137,"Сибирский Гурман, КП",,,,Киреева Алена,a.kireeva@sib-gurman.ru,https://api.hh.ru/employers/51137
234152,TetChair,,,,,,https://api.hh.ru/employers/234152
1228187,SOLOPHARM,,,,Боковенко Анна Сергеевна,anna.bokovenko@grotexmed.com,https://api.hh.ru/employers/1228187
669587,"Этажи, федеральная компания",,,,Никульникова Виктория Алексеевна,v.a.nikulnikova@tmn1.etagi.com,https://api.hh.ru/employers/669587
3288538,Прайм Брокеридж,"Новосибирск, улица Дуси Ковальчук, 250",55.055764,82.904242,Кужелев Евгений,prime_brokerage@mail.ru,https://api.hh.ru/employers/3288538
188712,Ситимобил,,,,Черныш Анастасия Алексеевна,,https://api.hh.ru/employers/188712
2633,ТРАНСКАПИТАЛБАНК,"Новосибирск, Коммунистическая улица, 35",55.023449,82.92016,Белоброва Юлия,belobrova_ys@tkbbank.ru,https://api.hh.ru/employers/2633
3411,Русфинанс Банк (Societe Generale Group),,,,Приказчикова Екатерина,prikazchikovaev@rusfinance.ru,https://api.hh.ru/employers/3411
3337,Schneider Electric,,,,,,https://api.hh.ru/employers/3337
1597535,Premier Basic Professional,,,,,,https://api.hh.ru/employers/1597535
3395922,Матяшенко Максим Владимирович,,,,Алькова Любовь,iv.lyuba@list.ru,https://api.hh.ru/employers/3395922
2185891,Содействие Финанс Групп,"Новосибирск, Каменская улица, 51",55.045264,82.923816,,,https://api.hh.ru/employers/2185891
73886,LPP,,,,,,https://api.hh.ru/employers/73886
3533476,Гален,,,,Ли Феликс,lee_felix@inbox.ru,https://api.hh.ru/employers/3533476
2358981,Бар Хамовники,"Новосибирск, Красный проспект, 77/1",55.049498,82.914375,Поминова Наталья,n.pominova@dnkfood.ru,https://api.hh.ru/employers/2358981
3776,МТС,,,,,,https://api.hh.ru/employers/3776
78638,Тинькофф,,,,Отдел подбора персонала,,https://api.hh.ru/employers/78638
133593,ТОТАЛ ВОСТОК,,,,,,https://api.hh.ru/employers/133593
569,"АВТОМИР, ГК","Новосибирск, пр. Энергетиков, 4а",55.002759,82.869522,Джалилходжиева Рената Алимовна,personal.nsa@avtomir.ru,https://api.hh.ru/employers/569
787157,Много Мебели,,,,Белова Елена,e.belova@groupx.ru,https://api.hh.ru/employers/787157
3711068,Ритон-н,,,,Павин Михаил Николаевич,riton-n@mail.ru,https://api.hh.ru/employers/3711068
4133775,МеталлАгроСнаб,,,,Гробок Леонид,grobokl@mail.ru,https://api.hh.ru/employers/4133775
3148,СИТИЛИНК,"Новосибирск, улица Гоголя, 15",55.043309,82.924059,Трифоненко Мария ,trifonenko.m@citilink.ru,https://api.hh.ru/employers/3148
2621177,Базис Генотех,"Новосибирск, Ядринцевская улица, 23",55.033223,82.921355,Маренич Любовь,l.marenich@basisgenotech.ru,https://api.hh.ru/employers/2621177
2308037,Студия Ремонтов,"Новосибирск, Комсомольский проспект, 24",55.032119,82.907197,Бурдинская Виктория,ns.studia.remontov.hr@gmail.com,https://api.hh.ru/employers/2308037
838025,KONTUR - digital-агентство,"Новосибирск, Депутатская улица, 46",55.028888,82.926484,,,https://api.hh.ru/employers/838025
1432137,РосДеньги,,,,,,https://api.hh.ru/employers/1432137
4609,TEVA,,,,,,https://api.hh.ru/employers/4609
715183,ССК ГАЗРЕГИОН,,,,,,https://api.hh.ru/employers/715183
2630243,Ресурс Групп,,,,Семенова Татьяна Васильевна,89003308168@mail.ru,https://api.hh.ru/employers/2630243
611332,Центральное агентство недвижимости,"Новосибирск, Красный проспект, 81",55.051066,82.913971,Татьяна,arsyutinata@centralnoe.ru,https://api.hh.ru/employers/611332
636640,"Астра-Мед,ООО","Новосибирск, улица Кирова, 46",55.017932,82.939636,,,https://api.hh.ru/employers/636640
590,L’Oréal,,,,,,https://api.hh.ru/employers/590
10042,Sumitec International,,,,Быстрова Анастасия Алексеевна,anastasia.bystrova@sumitec.ru,https://api.hh.ru/employers/10042
4549503,Oh my french,,,, Алиса Олеговна,oh.my.french@mail.ru,https://api.hh.ru/employers/4549503
235830,"Труд, девелоперская компания","Новосибирск, Красный проспект, 79/1",55.049895,82.912569,Богданова Светлана,personal-trud@mail.ru,https://api.hh.ru/employers/235830
1217313,МегаФон Ритейл,"Новосибирск, пр. Дзержинского, 61",55.05693,82.976754,Служба персонала,hr.sibir@megafon-retail.ru,https://api.hh.ru/employers/1217313
76377,Васильевский рудник,,,,Крупченко Ирина Александровна,krupchenko@vrgm.net,https://api.hh.ru/employers/76377
1268335,Агентство инвестиционного развития Новосибирской области,"Новосибирск, Советская улица, 5",55.021411,82.917321,Майя Маренникова ,mmk@air-nso.ru,https://api.hh.ru/employers/1268335
4511144,Финансовые Решения Юг,,,,,,https://api.hh.ru/employers/4511144
2807265,MODI,"Новосибирск, площадь Карла Маркса, 7",54.980394,82.897882,Сидоренко Елизавета,e.sidorenko@modi.ru,https://api.hh.ru/employers/2807265
3991,FINN FLARE,"Новосибирск, улица Гоголя, 13",55.043721,82.922334,Отдел персонала,,https://api.hh.ru/employers/3991
67611,Тензор,,,,,,https://api.hh.ru/employers/67611
144975,РДМ-Импорт,"Новосибирск, улица Фрунзе, 61/2",55.040606,82.952419,Елена Облецова,e.oblecova@rdm-import.ru,https://api.hh.ru/employers/144975
1812195,Альфа - продукт,"Новосибирск, Фабричная улица, 17к2",55.015981,82.918876,Чесалин Федор,hr@mypaleta.ru,https://api.hh.ru/employers/1812195
2765,ManpowerGroup,,,,Нестерюк Анастасия ,anastasia.nesteruk@ru.manpowergroup.com,https://api.hh.ru/employers/2765
1162058,"АС Менеджмент Групп, Кадровое Агентство ключевых специалистов","Новосибирск, проспект Карла Маркса, 30/1",54.991372,82.912506,,,https://api.hh.ru/employers/1162058
1088656,Новосибирский областной кардиологический диспансер,"Новосибирск, улица Залесского, 6к8",55.072798,82.934803,Соболева Юлия,kadry-cardio-nso@mail.ru,https://api.hh.ru/employers/1088656
1452235,ДИАЛ,,,,Кристина,kadrdial@mail.ru,https://api.hh.ru/employers/1452235
3696,Модный Континент,,,,Марина,chebotareva.mm@incity.ru,https://api.hh.ru/employers/3696
2538043,Декорация,,,,Захарова Ирина Николаевна,buh5@oboideco.ru,https://api.hh.ru/employers/2538043
4470759,Galamax - служба доставки,,,,Компания GALAMAX,,https://api.hh.ru/employers/4470759
3268241,Торгсервис 55,,,,Чиж Александр,9131432129@mail.ru,https://api.hh.ru/employers/3268241
4482831,Стоцкий Александр Николаевич,"Новосибирск, Красный проспект, 220к33",55.068484,82.916369,Протасевич Ирина,m2@rpk-koncept.ru,https://api.hh.ru/employers/4482831
1787033,Втормет,,,,,,https://api.hh.ru/employers/1787033
533,Связной,"Новосибирск, Октябрьская магистраль, 4",55.022799,82.92926,,,https://api.hh.ru/employers/533
2008933,Мокрый нос,"Новосибирск, улица Фрунзе, 242",55.039925,82.96248,Хохлова Анастасия,hr@mokryinos.ru,https://api.hh.ru/employers/2008933
34366,Glance,"Новосибирск, Красный проспект, 22",55.022949,82.922891,Овсянникова Юлия Владимировна,ovsyannikova.y@glance.ru,https://api.hh.ru/employers/34366
803966,ГЕНЕРИУМ,,,,,,https://api.hh.ru/employers/803966
2343,Спортмастер,,,,,,https://api.hh.ru/employers/2343
622590,"Милавица-Новосибирск, ТД","Новосибирск, Красный проспект, 220/5",55.067731,82.913396,Шабельникова Мария,personal@milavitsa-sib.ru,https://api.hh.ru/employers/622590
1833,Брокеркредитсервис,"Новосибирск, Советская улица, 37",55.031123,82.915713,,,https://api.hh.ru/employers/1833
2613106,Гарант-Сервис,"Новосибирск, проспект Карла Маркса, 57",54.992399,82.911204,Фролова Ирина,nsk1@kkm54.com,https://api.hh.ru/employers/2613106
1744858,ДескАлертс,"Новосибирск, Коммунистическая улица, 2",55.022438,82.91292,Елена,job@deskalerts.com,https://api.hh.ru/employers/1744858
671304,ALEX fitness,"Новосибирск, улица Гоголя, 15",55.043309,82.924059,Медведева Ольга,fitness-upiter@alexfitness.ru,https://api.hh.ru/employers/671304
1144181,Фэмили,"Новосибирск, проспект Карла Маркса, 37/2",54.989001,82.90514,Васильева Елена,hr4@sibfamily.ru,https://api.hh.ru/employers/1144181
2846280,Компания «ФИНТЕРРА»,,,,Елена Сунугатуловна,e.ibatulina@fterra.ru,https://api.hh.ru/employers/2846280
57770,Мария-Ра,"Новосибирск, улица Селезнева, 46/1",55.045387,82.94578,Самарина Татьяна Анатольевна,p44@maria-ra.ru,https://api.hh.ru/employers/57770
3968117,Mono_nsk,Новосибирск,55.030199,82.92043,,,https://api.hh.ru/employers/3968117
132136,БыстроБанк,,,,,,https://api.hh.ru/employers/132136
4450,"Сотекс, Фармацевтическая Фирма",,,,,,https://api.hh.ru/employers/4450
832954,Тракресурс,"Новосибирск, Сухарная улица, 35",55.046429,82.868255,Бородулин Алексей,bas@tr-lift.ru,https://api.hh.ru/employers/832954
4880,Детский Мир,,,,,,https://api.hh.ru/employers/4880
